score,url,label
0.0,143240,-1
0.0,143241,-1
0.0,143242,-1
0.0,143243,-1
0.0,143244,-1
0.0004,143245,-1
0.0,143246,-1
0.0564,143247,-1
0.0,143248,-1
0.0,143249,-1
0.0,143250,-1
0.0,143251,-1
0.0,143252,-1
0.0,143253,-1
0.0,143254,-1
0.0,143255,-1
0.0,143256,-1
0.0,143257,-1
0.0,143258,-1
0.1921,143259,-1
0.0102,143260,-1
0.0,143261,-1
0.3326,143262,-1
0.0032,143263,-1
0.0,143264,-1
0.0,143265,-1
0.0,143266,-1
0.0002,143267,-1
0.4199,143268,-1
0.0,143269,-1
0.0,143270,-1
0.0,143271,-1
0.0,143272,-1
0.0257,143273,-1
0.0,143274,-1
0.0,143275,-1
0.0,143276,-1
0.0,143277,-1
0.0,143278,-1
0.0,143279,-1
0.0,143280,-1
0.0044,143281,-1
0.0,143282,-1
0.8913,143283,-1
0.0001,143284,-1
0.0086,143285,-1
0.0,143286,-1
0.2771,143287,-1
0.0,143288,-1
0.4119,143289,-1
0.0,143290,-1
0.0,143291,-1
0.0,143292,-1
0.0,143293,-1
0.0,143294,-1
0.0,143295,-1
0.0,143296,-1
0.0,143297,-1
0.0026,143298,-1
0.0,143299,-1
0.0,143300,-1
0.0,143301,-1
0.0884,143302,-1
0.0,143303,-1
0.0,143304,-1
0.0001,143305,-1
0.0,143306,-1
0.0,143307,-1
0.0,143308,-1
0.1106,143309,-1
0.0,143310,-1
0.0036,143311,-1
0.0,143312,-1
0.0002,143313,-1
0.0,143314,-1
0.7728,143315,-1
0.0,143316,-1
0.0002,143317,-1
0.0109,143318,-1
0.0001,143319,-1
0.0,143320,-1
0.0,143321,-1
0.0001,143322,-1
0.0,143323,-1
0.0,143324,-1
0.0,143325,-1
0.0235,143326,-1
0.0,143327,-1
0.0,143328,-1
0.0,143329,-1
0.3371,143330,-1
0.0,143331,-1
0.0,143332,-1
0.0079,143333,-1
0.0,143334,-1
0.0039,143335,-1
0.001,143336,-1
0.0,143337,-1
0.0,143338,-1
0.0,143339,-1
0.0,143340,-1
0.0,143341,-1
0.0,143342,-1
0.0,143343,-1
0.0004,143344,-1
0.0,143345,-1
0.0,143346,-1
0.1672,143347,-1
0.0004,143348,-1
0.0,143349,-1
0.0,143350,-1
0.0,143351,-1
0.0016,143352,-1
0.0,143353,-1
0.0,143354,-1
0.0,143355,-1
0.0,143356,-1
0.0,143357,-1
0.0,143358,-1
0.0,143359,-1
0.0017,143360,-1
0.0,143361,-1
0.3637,143362,-1
0.0,143363,-1
0.0,143364,-1
0.0,143365,-1
0.0,143366,-1
0.0,143367,-1
0.0019,143368,-1
0.0505,143369,-1
0.0,143370,-1
0.0,143371,-1
0.0,143372,-1
0.0,143373,-1
0.0,143374,-1
0.0089,143375,-1
0.0,143376,-1
0.1921,143377,-1
0.0,143378,-1
0.0,143379,-1
0.0008,143380,-1
0.0,143381,-1
0.0,143382,-1
0.0,143383,-1
0.0,143384,-1
0.1121,143385,-1
0.0,143386,-1
0.0114,143387,-1
0.0008,143388,-1
0.0,143389,-1
0.0,143390,-1
0.0,143391,-1
0.0,143392,-1
0.6145,143393,-1
0.0,143394,-1
0.0373,143395,-1
0.0,143396,-1
0.0005,143397,-1
0.0,143398,-1
0.0003,143399,-1
0.0,143400,-1
0.0,143401,-1
0.0,143402,-1
0.0,143403,-1
0.0,143404,-1
0.3394,143405,-1
0.0003,143406,-1
0.0,143407,-1
0.0,143408,-1
0.0,143409,-1
0.0,143410,-1
0.0001,143411,-1
0.0,143412,-1
0.0,143413,-1
0.0,143414,-1
0.0,143415,-1
0.7319,143416,-1
0.0,143417,-1
0.0,143418,-1
0.0,143419,-1
0.0188,143420,-1
0.0,143421,-1
0.0,143422,-1
0.0014,143423,-1
0.0,143424,-1
0.0,143425,-1
0.0,143426,-1
0.0,143427,-1
0.5963,143428,-1
0.0,143429,-1
0.0,143430,-1
0.0,143431,-1
0.0,143432,-1
0.0,143433,-1
0.0,143434,-1
0.0,143435,-1
0.0,143436,-1
0.0169,143437,-1
0.0,143438,-1
0.0,143439,-1
0.0,143440,-1
0.0192,143441,-1
0.0002,143442,-1
0.002,143443,-1
0.0,143444,-1
0.0,143445,-1
0.0,143446,-1
0.0,143447,-1
0.0,143448,-1
0.0,143449,-1
0.0,143450,-1
0.2105,143451,-1
0.0,143452,-1
0.0,143453,-1
0.0,143454,-1
0.0,143455,-1
0.0,143456,-1
0.0,143457,-1
0.0713,143458,-1
0.0056,143459,-1
0.0,143460,-1
0.0,143461,-1
0.0,143462,-1
0.0,143463,-1
0.0,143464,-1
0.0,143465,-1
0.0,143466,-1
0.0,143467,-1
0.0,143468,-1
0.0,143469,-1
0.0,143470,-1
0.0,143471,-1
0.1628,143472,-1
0.0,143473,-1
0.0,143474,-1
0.0,143475,-1
0.0056,143476,-1
0.0,143477,-1
0.0,143478,-1
0.0,143479,-1
0.0005,143480,-1
0.0,143481,-1
0.0,143482,-1
0.0062,143483,-1
0.0,143484,-1
0.0,143485,-1
0.0,143486,-1
0.0,143487,-1
0.0,143488,-1
0.0,143489,-1
0.0,143490,-1
0.0,143491,-1
0.0,143492,-1
0.0,143493,-1
0.0,143494,-1
0.0,143495,-1
0.0,143496,-1
0.0,143497,-1
0.0,143498,-1
0.0009,143499,-1
0.0002,143500,-1
0.0,143501,-1
0.0,143502,-1
0.0,143503,-1
0.0,143504,-1
0.0234,143505,-1
0.0,143506,-1
0.0003,143507,-1
0.0,143508,-1
0.0,143509,-1
0.0031,143510,-1
0.0,143511,-1
0.0,143512,-1
0.0,143513,-1
0.0,143514,-1
0.0013,143515,-1
0.0,143516,-1
0.001,143517,-1
0.0037,143518,-1
0.0073,143519,-1
0.001,143520,-1
0.0,143521,-1
0.0,143522,-1
0.0,143523,-1
0.0,143524,-1
0.0,143525,-1
0.0,143526,-1
0.0,143527,-1
0.0,143528,-1
0.0,143529,-1
0.2626,143530,-1
0.0,143531,-1
0.0,143532,-1
0.0,143533,-1
0.0,143534,-1
0.0,143535,-1
0.0,143536,-1
0.0,143537,-1
0.0,143538,-1
0.0,143539,-1
0.0608,143540,-1
0.0,143541,-1
0.3166,143542,-1
0.0,143543,-1
0.0009,143544,-1
0.0,143545,-1
0.0,143546,-1
0.1099,143547,-1
0.0011,143548,-1
0.0,143549,-1
0.0,143550,-1
0.0,143551,-1
0.0,143552,-1
0.0006,143553,-1
0.0001,143554,-1
0.0,143555,-1
0.0,143556,-1
0.0,143557,-1
0.0,143558,-1
0.0001,143559,-1
0.0007,143560,-1
0.0,143561,-1
0.0,143562,-1
0.2672,143563,-1
0.0804,143564,-1
0.0001,143565,-1
0.0,143566,-1
0.0,143567,-1
0.0013,143568,-1
0.2449,143569,-1
0.0,143570,-1
0.0,143571,-1
0.0057,143572,-1
0.0002,143573,-1
0.0,143574,-1
0.0,143575,-1
0.0,143576,-1
0.0109,143577,-1
0.0,143578,-1
0.0,143579,-1
0.0,143580,-1
0.0,143581,-1
0.0,143582,-1
0.0088,143583,-1
0.0,143584,-1
0.0,143585,-1
0.0,143586,-1
0.0,143587,-1
0.0031,143588,-1
0.0,143589,-1
0.0,143590,-1
0.0863,143591,-1
0.0,143592,-1
0.0006,143593,-1
0.0,143594,-1
0.0,143595,-1
0.0,143596,-1
0.0,143597,-1
0.0,143598,-1
0.0204,143599,-1
0.0,143600,-1
0.0,143601,-1
0.0289,143602,-1
0.0002,143603,-1
0.0,143604,-1
0.0,143605,-1
0.0,143606,-1
0.0016,143607,-1
0.0,143608,-1
0.0,143609,-1
0.0,143610,-1
0.0,143611,-1
0.0,143612,-1
0.0,143613,-1
0.0,143614,-1
0.0,143615,-1
0.2228,143616,-1
0.0,143617,-1
0.0,143618,-1
0.0,143619,-1
0.001,143620,-1
0.0,143621,-1
0.2734,143622,-1
0.0,143623,-1
0.0001,143624,-1
0.0015,143625,-1
0.0,143626,-1
0.1614,143627,-1
0.0026,143628,-1
0.0,143629,-1
0.0,143630,-1
0.0,143631,-1
0.0,143632,-1
0.0,143633,-1
0.0,143634,-1
0.0,143635,-1
0.0,143636,-1
0.0,143637,-1
0.0012,143638,-1
0.0,143639,-1
0.0,143640,-1
0.0,143641,-1
0.0,143642,-1
0.0002,143643,-1
0.2553,143644,-1
0.0002,143645,-1
0.0,143646,-1
0.0,143647,-1
0.0,143648,-1
0.0,143649,-1
0.0,143650,-1
0.0,143651,-1
0.0,143652,-1
0.0543,143653,-1
0.0086,143654,-1
0.0,143655,-1
0.0,143656,-1
0.0,143657,-1
0.0,143658,-1
0.0,143659,-1
0.0,143660,-1
0.0326,143661,-1
0.3721,143662,-1
0.0,143663,-1
0.0,143664,-1
0.0,143665,-1
0.0,143666,-1
0.0,143667,-1
0.0,143668,-1
0.0,143669,-1
0.0019,143670,-1
0.0,143671,-1
0.0508,143672,-1
0.0,143673,-1
0.0,143674,-1
0.1853,143675,-1
0.0,143676,-1
0.0,143677,-1
0.0001,143678,-1
0.0,143679,-1
0.0,143680,-1
0.0,143681,-1
0.0,143682,-1
0.0001,143683,-1
0.0001,143684,-1
0.0,143685,-1
0.0,143686,-1
0.0,143687,-1
0.0,143688,-1
0.0,143689,-1
0.0,143690,-1
0.0,143691,-1
0.0,143692,-1
0.0,143693,-1
0.0,143694,-1
0.0,143695,-1
0.0,143696,-1
0.0,143697,-1
0.0,143698,-1
0.0,143699,-1
0.0,143700,-1
0.0,143701,-1
0.0334,143702,-1
0.1256,143703,-1
0.0,143704,-1
0.2597,143705,-1
0.0,143706,-1
0.0,143707,-1
0.0,143708,-1
0.0,143709,-1
0.0,143710,-1
0.0068,143711,-1
0.0536,143712,-1
0.0,143713,-1
0.0149,143714,-1
0.0011,143715,-1
0.8815,143716,-1
0.0,143717,-1
0.0,143718,-1
0.6552,143719,-1
0.0,143720,-1
0.0,143721,-1
0.0,143722,-1
0.0,143723,-1
0.0005,143724,-1
0.0,143725,-1
0.0074,143726,-1
0.0,143727,-1
0.7877,143728,-1
0.0,143729,-1
0.0,143730,-1
0.0001,143731,-1
0.0,143732,-1
0.0,143733,-1
0.0,143734,-1
0.0,143735,-1
0.0,143736,-1
0.0011,143737,-1
0.0,143738,-1
0.0,143739,-1
0.0,143740,-1
0.0009,143741,-1
0.0,143742,-1
0.0,143743,-1
0.0,143744,-1
0.002,143745,-1
0.0,143746,-1
0.4393,143747,-1
0.0,143748,-1
0.0036,143749,-1
0.0,143750,-1
0.0,143751,-1
0.0,143752,-1
0.0,143753,-1
0.0,143754,-1
0.0,143755,-1
0.0,143756,-1
0.0001,143757,-1
0.0,143758,-1
0.0,143759,-1
0.0,143760,-1
0.0,143761,-1
0.0005,143762,-1
0.8311,143763,-1
0.0,143764,-1
0.0,143765,-1
0.0,143766,-1
0.0,143767,-1
0.0,143768,-1
0.0,143769,-1
0.0002,143770,-1
0.0026,143771,-1
0.0,143772,-1
0.0,143773,-1
0.0,143774,-1
0.0,143775,-1
0.054,143776,-1
0.0,143777,-1
0.0,143778,-1
0.0,143779,-1
0.0372,143780,-1
0.0,143781,-1
0.0,143782,-1
0.0,143783,-1
0.0085,143784,-1
0.0,143785,-1
0.0,143786,-1
0.0,143787,-1
0.1392,143788,-1
0.0,143789,-1
0.0,143790,-1
0.0,143791,-1
0.0,143792,-1
0.0,143793,-1
0.0,143794,-1
0.0,143795,-1
0.0,143796,-1
0.0,143797,-1
0.0,143798,-1
0.0,143799,-1
0.0,143800,-1
0.6283,143801,-1
0.0,143802,-1
0.0,143803,-1
0.0,143804,-1
0.1616,143805,-1
0.0,143806,-1
0.0,143807,-1
0.0025,143808,-1
0.0,143809,-1
0.0,143810,-1
0.0,143811,-1
0.0,143812,-1
0.0,143813,-1
0.0,143814,-1
0.0,143815,-1
0.0007,143816,-1
0.0033,143817,-1
0.0,143818,-1
0.0,143819,-1
0.0,143820,-1
0.0,143821,-1
0.0027,143822,-1
0.0038,143823,-1
0.0,143824,-1
0.0,143825,-1
0.0,143826,-1
0.0,143827,-1
0.0687,143828,-1
0.0,143829,-1
0.0,143830,-1
0.0,143831,-1
0.0,143832,-1
0.0,143833,-1
0.0,143834,-1
0.0084,143835,-1
0.0,143836,-1
0.8686,143837,-1
0.0,143838,-1
0.0,143839,-1
0.0,143840,-1
0.0,143841,-1
0.0,143842,-1
0.0,143843,-1
0.0001,143844,-1
0.0,143845,-1
0.0,143846,-1
0.0,143847,-1
0.0,143848,-1
0.0,143849,-1
0.0,143850,-1
0.0405,143851,-1
0.0,143852,-1
0.0,143853,-1
0.1652,143854,-1
0.0074,143855,-1
0.0,143856,-1
0.008,143857,-1
0.0,143858,-1
0.0,143859,-1
0.0,143860,-1
0.0,143861,-1
0.0319,143862,-1
0.0,143863,-1
0.4896,143864,-1
0.0109,143865,-1
0.0004,143866,-1
0.0,143867,-1
0.0,143868,-1
0.0,143869,-1
0.0,143870,-1
0.0,143871,-1
0.014,143872,-1
0.0002,143873,-1
0.0,143874,-1
0.0,143875,-1
0.0,143876,-1
0.0,143877,-1
0.0,143878,-1
0.9747,143879,-1
0.0,143880,-1
0.0481,143881,-1
0.0,143882,-1
0.0,143883,-1
0.0586,143884,-1
0.7069,143885,-1
0.0,143886,-1
0.0,143887,-1
0.0,143888,-1
0.0,143889,-1
0.0,143890,-1
0.006,143891,-1
0.0,143892,-1
0.0001,143893,-1
0.0067,143894,-1
0.0001,143895,-1
0.2153,143896,-1
0.0,143897,-1
0.0,143898,-1
0.0,143899,-1
0.0,143900,-1
0.0,143901,-1
0.0,143902,-1
0.0,143903,-1
0.0,143904,-1
0.0001,143905,-1
0.0,143906,-1
0.0,143907,-1
0.0066,143908,-1
0.0,143909,-1
0.0,143910,-1
0.0,143911,-1
0.0,143912,-1
0.0067,143913,-1
0.0001,143914,-1
0.0,143915,-1
0.0,143916,-1
0.0,143917,-1
0.0008,143918,-1
0.0,143919,-1
0.0,143920,-1
0.0,143921,-1
0.0,143922,-1
0.0,143923,-1
0.0,143924,-1
0.0,143925,-1
0.1063,143926,-1
0.0,143927,-1
0.0,143928,-1
0.019,143929,-1
0.1927,143930,-1
0.0,143931,-1
0.0,143932,-1
0.0,143933,-1
0.0,143934,-1
0.0,143935,-1
0.0121,143936,-1
0.0174,143937,-1
0.0,143938,-1
0.1059,143939,-1
0.0,143940,-1
0.212,143941,-1
0.0645,143942,-1
0.0,143943,-1
0.0019,143944,-1
0.0,143945,-1
0.0,143946,-1
0.0,143947,-1
0.0214,143948,-1
0.0,143949,-1
0.0,143950,-1
0.0,143951,-1
0.0,143952,-1
0.0,143953,-1
0.0,143954,-1
0.0204,143955,-1
0.0,143956,-1
0.0,143957,-1
0.0,143958,-1
0.0,143959,-1
0.0001,143960,-1
0.0,143961,-1
0.0,143962,-1
0.0001,143963,-1
0.0,143964,-1
0.0,143965,-1
0.0,143966,-1
0.0,143967,-1
0.0123,143968,-1
0.0004,143969,-1
0.1007,143970,-1
0.0,143971,-1
0.0,143972,-1
0.0,143973,-1
0.0,143974,-1
0.0,143975,-1
0.0022,143976,-1
0.0,143977,-1
0.0,143978,-1
0.0,143979,-1
0.0001,143980,-1
0.0,143981,-1
0.0,143982,-1
0.0,143983,-1
0.0,143984,-1
0.0,143985,-1
0.0,143986,-1
0.1611,143987,-1
0.0,143988,-1
0.0,143989,-1
0.0,143990,-1
0.0,143991,-1
0.0,143992,-1
0.0,143993,-1
0.0,143994,-1
0.0,143995,-1
0.0,143996,-1
0.0,143997,-1
0.0,143998,-1
0.0002,143999,-1
0.0,144000,-1
0.0,144001,-1
0.0,144002,-1
0.0,144003,-1
0.0,144004,-1
0.0,144005,-1
0.0,144006,-1
0.0298,144007,-1
0.1641,144008,-1
0.0,144009,-1
0.0,144010,-1
0.0,144011,-1
0.0,144012,-1
0.0,144013,-1
0.0,144014,-1
0.0,144015,-1
0.0,144016,-1
0.0,144017,-1
0.0,144018,-1
0.0,144019,-1
0.0,144020,-1
0.0008,144021,-1
0.0,144022,-1
0.0001,144023,-1
0.0,144024,-1
0.0013,144025,-1
0.0,144026,-1
0.0,144027,-1
0.0,144028,-1
0.0,144029,-1
0.0,144030,-1
0.0,144031,-1
0.0,144032,-1
0.0,144033,-1
0.0,144034,-1
0.0022,144035,-1
0.0269,144036,-1
0.0,144037,-1
0.9148,144038,-1
0.0,144039,-1
0.2931,144040,-1
0.0,144041,-1
0.0,144042,-1
0.0355,144043,-1
0.0,144044,-1
0.0,144045,-1
0.0,144046,-1
0.0,144047,-1
0.0,144048,-1
0.0,144049,-1
0.0,144050,-1
0.0,144051,-1
0.2909,144052,-1
0.0,144053,-1
0.0003,144054,-1
0.0,144055,-1
0.0,144056,-1
0.0,144057,-1
0.0026,144058,-1
0.0004,144059,-1
0.0,144060,-1
0.0,144061,-1
0.0119,144062,-1
0.7427,144063,-1
0.0001,144064,-1
0.0,144065,-1
0.051,144066,-1
0.0,144067,-1
0.0001,144068,-1
0.0,144069,-1
0.0001,144070,-1
0.0,144071,-1
0.0,144072,-1
0.0044,144073,-1
0.1351,144074,-1
0.0213,144075,-1
0.0,144076,-1
0.0,144077,-1
0.0,144078,-1
0.0817,144079,-1
0.0021,144080,-1
0.0,144081,-1
0.0,144082,-1
0.0,144083,-1
0.052,144084,-1
0.0,144085,-1
0.0,144086,-1
0.0,144087,-1
0.0,144088,-1
0.0,144089,-1
0.1806,144090,-1
0.0009,144091,-1
0.0016,144092,-1
0.0,144093,-1
0.0,144094,-1
0.0,144095,-1
0.0,144096,-1
0.0,144097,-1
0.0001,144098,-1
0.0,144099,-1
0.0,144100,-1
0.0,144101,-1
0.2144,144102,-1
0.0,144103,-1
0.0,144104,-1
0.0,144105,-1
0.0,144106,-1
0.0,144107,-1
0.0001,144108,-1
0.0,144109,-1
0.0001,144110,-1
0.0012,144111,-1
0.0,144112,-1
0.0152,144113,-1
0.0,144114,-1
0.0,144115,-1
0.0,144116,-1
0.0,144117,-1
0.0,144118,-1
0.0,144119,-1
0.0,144120,-1
0.0001,144121,-1
0.1432,144122,-1
0.0,144123,-1
0.0,144124,-1
0.0,144125,-1
0.0,144126,-1
0.0,144127,-1
0.0,144128,-1
0.0,144129,-1
0.0,144130,-1
0.001,144131,-1
0.0,144132,-1
0.0,144133,-1
0.0552,144134,-1
0.0399,144135,-1
0.0,144136,-1
0.4412,144137,-1
0.0,144138,-1
0.0,144139,-1
0.0003,144140,-1
0.0,144141,-1
0.0,144142,-1
0.0003,144143,-1
0.0753,144144,-1
0.0,144145,-1
0.0,144146,-1
0.0,144147,-1
0.0,144148,-1
0.0,144149,-1
0.0016,144150,-1
0.0001,144151,-1
0.0998,144152,-1
0.0,144153,-1
0.0,144154,-1
0.0001,144155,-1
0.0,144156,-1
0.0023,144157,-1
0.0,144158,-1
0.0003,144159,-1
0.0,144160,-1
0.0002,144161,-1
0.0,144162,-1
0.0319,144163,-1
0.0,144164,-1
0.0,144165,-1
0.0,144166,-1
0.0,144167,-1
0.4041,144168,-1
0.014,144169,-1
0.0,144170,-1
0.0047,144171,-1
0.4208,144172,-1
0.0214,144173,-1
0.0,144174,-1
0.0,144175,-1
0.0,144176,-1
0.0067,144177,-1
0.0,144178,-1
0.0,144179,-1
0.0001,144180,-1
0.9756,144181,-1
0.0,144182,-1
0.0,144183,-1
0.0004,144184,-1
0.0,144185,-1
0.0,144186,-1
0.0,144187,-1
0.0,144188,-1
0.0,144189,-1
0.0,144190,-1
0.0,144191,-1
0.0,144192,-1
0.0045,144193,-1
0.0,144194,-1
0.0,144195,-1
0.0,144196,-1
0.0,144197,-1
0.0001,144198,-1
0.0,144199,-1
0.0008,144200,-1
0.0,144201,-1
0.0,144202,-1
0.0919,144203,-1
0.0,144204,-1
0.0,144205,-1
0.0,144206,-1
0.0132,144207,-1
0.0018,144208,-1
0.0,144209,-1
0.0,144210,-1
0.0,144211,-1
0.0,144212,-1
0.0,144213,-1
0.0,144214,-1
0.0,144215,-1
0.0,144216,-1
0.0,144217,-1
0.011,144218,-1
0.0,144219,-1
0.0,144220,-1
0.0,144221,-1
0.0,144222,-1
0.0298,144223,-1
0.0,144224,-1
0.0,144225,-1
0.1909,144226,-1
0.0,144227,-1
0.6735,144228,-1
0.0,144229,-1
0.0048,144230,-1
0.0,144231,-1
0.0,144232,-1
0.0,144233,-1
0.0,144234,-1
0.0,144235,-1
0.0022,144236,-1
0.6858,144237,-1
0.0,144238,-1
0.0,144239,-1
0.0577,144240,-1
0.0005,144241,-1
0.0,144242,-1
0.0003,144243,-1
0.0,144244,-1
0.0,144245,-1
0.0,144246,-1
0.0,144247,-1
0.0,144248,-1
0.0,144249,-1
0.0,144250,-1
0.0,144251,-1
0.164,144252,-1
0.0,144253,-1
0.0606,144254,-1
0.0,144255,-1
0.0,144256,-1
0.0,144257,-1
0.0222,144258,-1
0.2138,144259,-1
0.0,144260,-1
0.0,144261,-1
0.0155,144262,-1
0.0,144263,-1
0.0019,144264,-1
0.0001,144265,-1
0.0,144266,-1
0.0006,144267,-1
0.0,144268,-1
0.0,144269,-1
0.0,144270,-1
0.0,144271,-1
0.0,144272,-1
0.0,144273,-1
0.0,144274,-1
0.6167,144275,-1
0.2251,144276,-1
0.0001,144277,-1
0.0,144278,-1
0.0,144279,-1
0.0,144280,-1
0.0,144281,-1
0.0001,144282,-1
0.0,144283,-1
0.0,144284,-1
0.019,144285,-1
0.0001,144286,-1
0.0,144287,-1
0.0041,144288,-1
0.0159,144289,-1
0.0454,144290,-1
0.0,144291,-1
0.0006,144292,-1
0.0,144293,-1
0.0001,144294,-1
0.0,144295,-1
0.0,144296,-1
0.0,144297,-1
0.0226,144298,-1
0.0,144299,-1
0.0,144300,-1
0.4246,144301,-1
0.0,144302,-1
0.0041,144303,-1
0.0003,144304,-1
0.0,144305,-1
0.225,144306,-1
0.0,144307,-1
0.0,144308,-1
0.0,144309,-1
0.0013,144310,-1
0.0,144311,-1
0.0,144312,-1
0.0001,144313,-1
0.021,144314,-1
0.2032,144315,-1
0.0,144316,-1
0.0,144317,-1
0.0,144318,-1
0.0,144319,-1
0.7732,144320,-1
0.0,144321,-1
0.0,144322,-1
0.0,144323,-1
0.4591,144324,-1
0.0008,144325,-1
0.0,144326,-1
0.0,144327,-1
0.0,144328,-1
0.0084,144329,-1
0.0,144330,-1
0.8679,144331,-1
0.0074,144332,-1
0.0,144333,-1
0.0001,144334,-1
0.0959,144335,-1
0.0104,144336,-1
0.0,144337,-1
0.3169,144338,-1
0.0003,144339,-1
0.0,144340,-1
0.0,144341,-1
0.0,144342,-1
0.0138,144343,-1
0.0,144344,-1
0.0,144345,-1
0.0024,144346,-1
0.0,144347,-1
0.0,144348,-1
0.0,144349,-1
0.0,144350,-1
0.0001,144351,-1
0.0001,144352,-1
0.0179,144353,-1
0.0001,144354,-1
0.0,144355,-1
0.0,144356,-1
0.0,144357,-1
0.0,144358,-1
0.0,144359,-1
0.0,144360,-1
0.0,144361,-1
0.286,144362,-1
0.0,144363,-1
0.0,144364,-1
0.0,144365,-1
0.0,144366,-1
0.0003,144367,-1
0.0,144368,-1
0.0,144369,-1
0.0,144370,-1
0.0,144371,-1
0.1962,144372,-1
0.0038,144373,-1
0.0,144374,-1
0.0,144375,-1
0.0057,144376,-1
0.0,144377,-1
0.0029,144378,-1
0.0,144379,-1
0.0,144380,-1
0.0,144381,-1
0.0,144382,-1
0.0,144383,-1
0.6716,144384,-1
0.0,144385,-1
0.0002,144386,-1
0.0,144387,-1
0.0,144388,-1
0.0,144389,-1
0.0,144390,-1
0.0,144391,-1
0.0,144392,-1
0.0,144393,-1
0.0,144394,-1
0.0,144395,-1
0.0599,144396,-1
0.2858,144397,-1
0.0,144398,-1
0.0808,144399,-1
0.0,144400,-1
0.0,144401,-1
0.9725,144402,-1
0.0001,144403,-1
0.0,144404,-1
0.0,144405,-1
0.0,144406,-1
0.0,144407,-1
0.0,144408,-1
0.0,144409,-1
0.0,144410,-1
0.0226,144411,-1
0.0909,144412,-1
0.0031,144413,-1
0.0,144414,-1
0.0,144415,-1
0.0019,144416,-1
0.3911,144417,-1
0.0,144418,-1
0.0024,144419,-1
0.0,144420,-1
0.0,144421,-1
0.0,144422,-1
0.0,144423,-1
0.0,144424,-1
0.0,144425,-1
0.1938,144426,-1
0.0,144427,-1
0.0,144428,-1
0.1113,144429,-1
0.0109,144430,-1
0.0,144431,-1
0.0,144432,-1
0.0,144433,-1
0.0735,144434,-1
0.0,144435,-1
0.0,144436,-1
0.0,144437,-1
0.0,144438,-1
0.0,144439,-1
0.0,144440,-1
0.0,144441,-1
0.0,144442,-1
0.0,144443,-1
0.0,144444,-1
0.6113,144445,-1
0.9985,144446,-1
0.0,144447,-1
0.0,144448,-1
0.0,144449,-1
0.0,144450,-1
0.0,144451,-1
0.0,144452,-1
0.0004,144453,-1
0.495,144454,-1
0.0001,144455,-1
0.0,144456,-1
0.0,144457,-1
0.0205,144458,-1
0.0,144459,-1
0.0,144460,-1
0.0036,144461,-1
0.0,144462,-1
0.0,144463,-1
0.0,144464,-1
0.0,144465,-1
0.0337,144466,-1
0.0,144467,-1
0.0003,144468,-1
0.0,144469,-1
0.0,144470,-1
0.0003,144471,-1
0.0,144472,-1
0.0,144473,-1
0.4542,144474,-1
0.0,144475,-1
0.0,144476,-1
0.0,144477,-1
0.0,144478,-1
0.0,144479,-1
0.0,144480,-1
0.121,144481,-1
0.0,144482,-1
0.0,144483,-1
0.0,144484,-1
0.0,144485,-1
0.0,144486,-1
0.0,144487,-1
0.233,144488,-1
0.0004,144489,-1
0.3349,144490,-1
0.0,144491,-1
0.0,144492,-1
0.0,144493,-1
0.0,144494,-1
0.0002,144495,-1
0.0,144496,-1
0.0,144497,-1
0.0096,144498,-1
0.0,144499,-1
0.0055,144500,-1
0.0,144501,-1
0.1825,144502,-1
0.0,144503,-1
0.0002,144504,-1
0.0,144505,-1
0.0,144506,-1
0.0,144507,-1
0.0,144508,-1
0.0,144509,-1
0.0145,144510,-1
0.0,144511,-1
0.0012,144512,-1
0.001,144513,-1
0.0014,144514,-1
0.0,144515,-1
0.0,144516,-1
0.0017,144517,-1
0.0,144518,-1
0.0002,144519,-1
0.0,144520,-1
0.0,144521,-1
0.0,144522,-1
0.0,144523,-1
0.0,144524,-1
0.0002,144525,-1
0.0171,144526,-1
0.0,144527,-1
0.0018,144528,-1
0.0,144529,-1
0.0,144530,-1
0.0,144531,-1
0.368,144532,-1
0.0,144533,-1
0.0,144534,-1
0.0,144535,-1
0.0,144536,-1
0.0002,144537,-1
0.0002,144538,-1
0.0,144539,-1
0.0,144540,-1
0.0011,144541,-1
0.0,144542,-1
0.9746,144543,-1
0.0,144544,-1
0.0,144545,-1
0.0,144546,-1
0.0,144547,-1
0.0,144548,-1
0.0024,144549,-1
0.0,144550,-1
0.0001,144551,-1
0.0,144552,-1
0.0156,144553,-1
0.0,144554,-1
0.0001,144555,-1
0.0,144556,-1
0.0,144557,-1
0.0,144558,-1
0.0,144559,-1
0.0,144560,-1
0.0014,144561,-1
0.0,144562,-1
0.0,144563,-1
0.0,144564,-1
0.0003,144565,-1
0.0,144566,-1
0.0,144567,-1
0.0,144568,-1
0.0,144569,-1
0.0,144570,-1
0.1353,144571,-1
0.4088,144572,-1
0.0,144573,-1
0.0002,144574,-1
0.0,144575,-1
0.0741,144576,-1
0.0,144577,-1
0.0,144578,-1
0.0,144579,-1
0.0,144580,-1
0.0,144581,-1
0.0,144582,-1
0.0,144583,-1
0.0,144584,-1
0.0,144585,-1
0.0,144586,-1
0.0,144587,-1
0.0,144588,-1
0.0,144589,-1
0.01,144590,-1
0.4251,144591,-1
0.0,144592,-1
0.0,144593,-1
0.0,144594,-1
0.0,144595,-1
0.0042,144596,-1
0.0,144597,-1
0.0,144598,-1
0.0,144599,-1
0.0,144600,-1
0.0,144601,-1
